filename,Predicted_Label,Confidence_Score
387925.jpg,Irregular,0.46
387948.jpg,Irregular,0.6406
387963.jpg,Spiral,0.785
387968.jpg,Elliptical,0.9077
387995.jpg,Irregular,0.7837
388073.jpg,Spiral,0.741
388096.jpg,Irregular,0.5347
388106.jpg,Irregular,0.94
388166.jpg,Irregular,0.4868
388173.jpg,Irregular,0.614
388180.jpg,Elliptical,0.9517
388200.jpg,Elliptical,0.901
388225.jpg,Irregular,0.545
388238.jpg,Spiral,0.697
388258.jpg,Elliptical,0.977
388283.jpg,Elliptical,0.7915
388311.jpg,Irregular,0.7783
388359.jpg,Spiral,0.7407
388383.jpg,Irregular,0.911
388445.jpg,Spiral,0.4932
388472.jpg,Irregular,0.3699
388494.jpg,Irregular,0.654
388496.jpg,Spiral,0.7495
388531.jpg,Elliptical,0.8384
388552.jpg,Elliptical,0.98
388623.jpg,Elliptical,0.9976
388641.jpg,Spiral,0.8384
388660.jpg,Elliptical,0.9517
388667.jpg,Irregular,0.735
388773.jpg,Elliptical,0.991
388777.jpg,Elliptical,0.882
388804.jpg,Irregular,0.5835
388825.jpg,Irregular,0.507
388851.jpg,Irregular,0.5854
388918.jpg,Irregular,0.5903
388961.jpg,Elliptical,0.979
388964.jpg,Spiral,0.5806
388967.jpg,Elliptical,0.9854
388996.jpg,Irregular,0.913
389067.jpg,Spiral,0.5923
389068.jpg,Spiral,0.671
389074.jpg,Spiral,0.5117
389084.jpg,Spiral,0.518
389159.jpg,Elliptical,0.6484
389194.jpg,Elliptical,0.9976
389241.jpg,Irregular,0.5596
389394.jpg,Elliptical,0.987
389426.jpg,Spiral,0.545
389435.jpg,Elliptical,0.8765
389467.jpg,Elliptical,0.5586
389491.jpg,Elliptical,0.973
389537.jpg,Irregular,0.5454
389573.jpg,Spiral,0.4485
389593.jpg,Elliptical,0.8403
389613.jpg,Irregular,0.4543
389626.jpg,Elliptical,0.9917
389645.jpg,Irregular,0.7964
389657.jpg,Irregular,0.5635
389773.jpg,Spiral,0.886
389960.jpg,Spiral,0.6895
390027.jpg,Elliptical,0.9785
390151.jpg,Elliptical,0.3687
390157.jpg,Irregular,0.9175
390165.jpg,Spiral,0.5547
390172.jpg,Irregular,0.5366
390219.jpg,Spiral,0.7905
390252.jpg,Elliptical,0.9707
390259.jpg,Irregular,0.514
390264.jpg,Spiral,0.819
390265.jpg,Elliptical,0.8125
390268.jpg,Elliptical,0.998
390271.jpg,Elliptical,0.853
390385.jpg,Elliptical,0.437
390409.jpg,Elliptical,0.9907
390420.jpg,Irregular,0.6875
390458.jpg,Elliptical,0.4934
390478.jpg,Irregular,0.692
390598.jpg,Elliptical,0.9087
390620.jpg,Spiral,0.4695
390707.jpg,Irregular,0.6553
390760.jpg,Elliptical,0.9976
390781.jpg,Spiral,0.5693
390795.jpg,Elliptical,0.5444
390853.jpg,Elliptical,0.977
390865.jpg,Irregular,0.5566
390874.jpg,Spiral,0.7915
390930.jpg,Spiral,0.6206
390988.jpg,Elliptical,0.9116
390996.jpg,Irregular,0.568
391006.jpg,Elliptical,0.8447
391048.jpg,Irregular,0.8496
391078.jpg,Elliptical,0.9526
391109.jpg,Elliptical,0.9907
391165.jpg,Elliptical,0.8857
391173.jpg,Spiral,0.4763
391217.jpg,Elliptical,0.7656
391232.jpg,Elliptical,0.663
391343.jpg,Spiral,0.5312
391375.jpg,Elliptical,0.993
391392.jpg,Irregular,0.5312
391411.jpg,Irregular,0.3716
391454.jpg,Elliptical,0.9663
391508.jpg,Elliptical,0.987
391520.jpg,Irregular,0.734
391546.jpg,Spiral,0.8867
391564.jpg,Spiral,0.499
391570.jpg,Spiral,0.7217
391583.jpg,Spiral,0.5537
391604.jpg,Irregular,0.7944
391618.jpg,Irregular,0.8066
391653.jpg,Irregular,0.4465
391659.jpg,Elliptical,0.5117
391752.jpg,Elliptical,0.997
391756.jpg,Spiral,0.787
391834.jpg,Elliptical,0.598
391856.jpg,Spiral,0.4531
391857.jpg,Irregular,0.791
391924.jpg,Elliptical,0.9824
391978.jpg,Irregular,0.7935
391983.jpg,Spiral,0.5
392030.jpg,Irregular,0.5903
392065.jpg,Spiral,0.8022
392093.jpg,Elliptical,0.682
392096.jpg,Spiral,0.5
392118.jpg,Elliptical,0.996
392123.jpg,Spiral,0.674
392135.jpg,Irregular,0.4045
392148.jpg,Spiral,0.6294
392174.jpg,Elliptical,0.6426
392196.jpg,Elliptical,0.973
392216.jpg,Elliptical,0.9927
392237.jpg,Irregular,0.661
392248.jpg,Spiral,0.661
392338.jpg,Elliptical,0.5444
392477.jpg,Elliptical,0.999
392537.jpg,Elliptical,0.999
392554.jpg,Elliptical,0.96
392580.jpg,Irregular,0.6514
392698.jpg,Elliptical,0.612
392700.jpg,Spiral,0.4324
392706.jpg,Elliptical,0.487
392766.jpg,Irregular,0.6987
392878.jpg,Irregular,0.49
392884.jpg,Irregular,0.801
392936.jpg,Elliptical,0.6445
392999.jpg,Elliptical,0.578
393009.jpg,Elliptical,0.586
393022.jpg,Elliptical,0.8755
393043.jpg,Irregular,0.9053
393047.jpg,Elliptical,0.6245
393089.jpg,Elliptical,0.9995
393091.jpg,Irregular,0.7627
393125.jpg,Spiral,0.6587
393177.jpg,Elliptical,0.93
393241.jpg,Irregular,0.6133
393260.jpg,Irregular,0.7505
393268.jpg,Elliptical,0.9688
393270.jpg,Spiral,0.8145
393291.jpg,Irregular,0.8833
393378.jpg,Elliptical,0.641
393404.jpg,Elliptical,0.6064
393519.jpg,Spiral,0.6914
393568.jpg,Irregular,0.6606
393584.jpg,Elliptical,0.9966
393587.jpg,Irregular,0.792
393695.jpg,Irregular,0.683
393720.jpg,Irregular,0.549
393785.jpg,Spiral,0.455
393794.jpg,Spiral,0.8457
393828.jpg,Irregular,0.5947
393858.jpg,Elliptical,0.9985
393866.jpg,Spiral,0.62
393897.jpg,Elliptical,0.999
393899.jpg,Irregular,0.723
393915.jpg,Irregular,0.6763
393977.jpg,Elliptical,0.8477
394001.jpg,Spiral,0.5596
394015.jpg,Elliptical,0.99
394044.jpg,Elliptical,0.9443
394045.jpg,Irregular,0.4033
394062.jpg,Elliptical,0.8257
394098.jpg,Irregular,0.7305
394130.jpg,Irregular,0.5547
394242.jpg,Spiral,0.4895
394243.jpg,Irregular,0.5083
394265.jpg,Spiral,0.7134
394285.jpg,Irregular,0.591
394390.jpg,Spiral,0.4912
394441.jpg,Spiral,0.724
394512.jpg,Spiral,0.4604
394536.jpg,Spiral,0.509
394566.jpg,Elliptical,0.874
394573.jpg,Spiral,0.8086
394582.jpg,Elliptical,0.568
394588.jpg,Elliptical,0.994
394599.jpg,Irregular,0.788
394614.jpg,Elliptical,0.9624
394615.jpg,Spiral,0.6953
394641.jpg,Irregular,0.7173
394684.jpg,Elliptical,0.947
394691.jpg,Elliptical,0.841
394694.jpg,Spiral,0.8926
394695.jpg,Elliptical,0.986
394712.jpg,Elliptical,0.992
394740.jpg,Spiral,0.808
394848.jpg,Irregular,0.5283
394865.jpg,Spiral,0.7363
394876.jpg,Irregular,0.8345
394878.jpg,Irregular,0.706
394933.jpg,Elliptical,0.446
394972.jpg,Irregular,0.665
394979.jpg,Spiral,0.521
395006.jpg,Irregular,0.493
395014.jpg,Irregular,0.6997
395026.jpg,Irregular,0.902
395037.jpg,Irregular,0.5933
395062.jpg,Spiral,0.7026
395105.jpg,Irregular,0.792
395114.jpg,Elliptical,0.9863
395176.jpg,Elliptical,0.9976
395180.jpg,Elliptical,0.619
395239.jpg,Elliptical,0.9595
395242.jpg,Elliptical,0.9995
395250.jpg,Irregular,0.9077
395254.jpg,Irregular,0.7764
395264.jpg,Irregular,0.6294
395290.jpg,Elliptical,0.635
395309.jpg,Spiral,0.681
395373.jpg,Spiral,0.6704
395451.jpg,Spiral,0.601
395457.jpg,Elliptical,0.759
395482.jpg,Irregular,0.9165
395567.jpg,Irregular,0.7617
395579.jpg,Elliptical,0.9487
395593.jpg,Irregular,0.703
395666.jpg,Elliptical,0.4763
395687.jpg,Elliptical,0.3438
395710.jpg,Irregular,0.7266
395738.jpg,Elliptical,0.6606
395744.jpg,Irregular,0.745
395754.jpg,Elliptical,0.9873
395797.jpg,Spiral,0.868
395869.jpg,Irregular,0.6484
395885.jpg,Spiral,0.664
395888.jpg,Irregular,0.7676
395892.jpg,Elliptical,0.959
395907.jpg,Irregular,0.6177
395926.jpg,Elliptical,0.811
395927.jpg,Irregular,0.565
395998.jpg,Spiral,0.698
396078.jpg,Elliptical,0.9995
396083.jpg,Irregular,0.5464
396131.jpg,Irregular,0.693
396206.jpg,Irregular,0.4497
396209.jpg,Elliptical,0.928
396314.jpg,Spiral,0.62
396315.jpg,Elliptical,0.6504
396337.jpg,Elliptical,0.5386
396339.jpg,Elliptical,0.986
396374.jpg,Elliptical,0.943
396398.jpg,Elliptical,0.9937
396431.jpg,Elliptical,0.539
396470.jpg,Irregular,0.6855
396507.jpg,Elliptical,0.7715
396525.jpg,Irregular,0.8545
396547.jpg,Irregular,0.7363
396562.jpg,Irregular,0.69
396581.jpg,Spiral,0.6987
396609.jpg,Elliptical,0.4656
396623.jpg,Elliptical,0.9844
396631.jpg,Spiral,0.748
396641.jpg,Irregular,0.695
396650.jpg,Spiral,0.798
396666.jpg,Elliptical,0.6685
396672.jpg,Elliptical,0.9307
396750.jpg,Irregular,0.7676
396760.jpg,Irregular,0.551
396822.jpg,Irregular,0.471
396855.jpg,Spiral,0.772
396859.jpg,Spiral,0.903
396893.jpg,Spiral,0.5737
396972.jpg,Irregular,0.834
396973.jpg,Irregular,0.941
397011.jpg,Irregular,0.568
397040.jpg,Elliptical,0.9985
397176.jpg,Elliptical,0.563
397263.jpg,Elliptical,0.5117
397297.jpg,Elliptical,0.9995
397361.jpg,Irregular,0.4314
397407.jpg,Irregular,0.741
397436.jpg,Irregular,0.625
397462.jpg,Irregular,0.5264
397477.jpg,Irregular,0.667
397492.jpg,Elliptical,0.988
397563.jpg,Irregular,0.7686
397646.jpg,Elliptical,0.9893
397699.jpg,Irregular,0.638
397705.jpg,Elliptical,0.9517
397740.jpg,Elliptical,0.973
397741.jpg,Irregular,0.57
397778.jpg,Elliptical,0.4844
397854.jpg,Elliptical,0.708
397949.jpg,Spiral,0.8657
397984.jpg,Spiral,0.798
397985.jpg,Elliptical,0.967
398025.jpg,Elliptical,0.8745
398073.jpg,Elliptical,0.8794
398084.jpg,Spiral,0.522
398127.jpg,Irregular,0.8022
398134.jpg,Irregular,0.784
398163.jpg,Elliptical,0.9897
398202.jpg,Irregular,0.613
398217.jpg,Spiral,0.579
398231.jpg,Irregular,0.613
398241.jpg,Spiral,0.5586
398333.jpg,Elliptical,0.684
398366.jpg,Spiral,0.4778
398442.jpg,Spiral,0.956
398443.jpg,Spiral,0.7764
398531.jpg,Spiral,0.599
398552.jpg,Spiral,0.342
398566.jpg,Elliptical,0.847
398616.jpg,Irregular,0.7363
398656.jpg,Irregular,0.897
398661.jpg,Elliptical,0.3784
398750.jpg,Irregular,0.779
398754.jpg,Irregular,0.6724
398807.jpg,Elliptical,0.9897
398823.jpg,Spiral,0.688
398836.jpg,Spiral,0.709
398852.jpg,Spiral,0.494
398866.jpg,Spiral,0.659
398883.jpg,Elliptical,0.5674
398890.jpg,Spiral,0.572
398925.jpg,Elliptical,0.905
398944.jpg,Elliptical,0.911
398953.jpg,Irregular,0.423
398956.jpg,Irregular,0.722
399013.jpg,Irregular,0.651
399018.jpg,Irregular,0.7666
399036.jpg,Irregular,0.505
399068.jpg,Irregular,0.7866
399085.jpg,Elliptical,0.9663
399118.jpg,Spiral,0.687
399236.jpg,Irregular,0.823
399252.jpg,Spiral,0.5503
399269.jpg,Irregular,0.4565
399328.jpg,Irregular,0.619
399334.jpg,Spiral,0.533
399348.jpg,Elliptical,0.56
399361.jpg,Irregular,0.6924
399390.jpg,Irregular,0.5054
399425.jpg,Elliptical,0.9946
399466.jpg,Irregular,0.581
399515.jpg,Irregular,0.5684
399542.jpg,Elliptical,0.986
399585.jpg,Irregular,0.7104
399606.jpg,Irregular,0.645
399726.jpg,Irregular,0.553
399737.jpg,Irregular,0.581
399752.jpg,Spiral,0.777
399784.jpg,Elliptical,0.989
399814.jpg,Irregular,0.4612
399831.jpg,Elliptical,0.864
399852.jpg,Spiral,0.8413
399891.jpg,Irregular,0.537
399895.jpg,Spiral,0.4473
399928.jpg,Elliptical,0.9985
399971.jpg,Elliptical,0.4924
400009.jpg,Irregular,0.6943
400025.jpg,Spiral,0.6343
400051.jpg,Elliptical,0.9766
400060.jpg,Elliptical,0.995
400126.jpg,Irregular,0.8643
400127.jpg,Elliptical,0.861
400139.jpg,Elliptical,0.999
400162.jpg,Spiral,0.6655
400167.jpg,Elliptical,0.8657
400227.jpg,Irregular,0.554
400262.jpg,Irregular,0.6323
400300.jpg,Irregular,0.485
400311.jpg,Elliptical,0.9194
400364.jpg,Irregular,0.6187
400447.jpg,Elliptical,0.9956
400534.jpg,Spiral,0.5493
400550.jpg,Elliptical,0.911
400568.jpg,Elliptical,0.5176
400575.jpg,Elliptical,0.9995
400602.jpg,Elliptical,0.9854
400645.jpg,Elliptical,0.669
400668.jpg,Spiral,0.688
400680.jpg,Irregular,0.4702
400691.jpg,Irregular,0.8325
400713.jpg,Elliptical,0.9355
400737.jpg,Elliptical,0.942
400752.jpg,Irregular,0.5723
400832.jpg,Elliptical,0.593
400882.jpg,Irregular,0.4856
400890.jpg,Elliptical,0.7764
400914.jpg,Spiral,0.7783
400941.jpg,Spiral,0.908
400944.jpg,Elliptical,0.9707
401028.jpg,Irregular,0.6797
401058.jpg,Elliptical,0.713
401087.jpg,Elliptical,0.914
401099.jpg,Elliptical,0.6157
401124.jpg,Elliptical,0.9897
401133.jpg,Elliptical,0.69
401248.jpg,Irregular,0.7256
401281.jpg,Spiral,0.8135
401286.jpg,Elliptical,0.977
401308.jpg,Spiral,0.569
401394.jpg,Spiral,0.848
401415.jpg,Irregular,0.4783
401416.jpg,Elliptical,0.9937
401438.jpg,Irregular,0.6484
401487.jpg,Spiral,0.7207
401505.jpg,Irregular,0.792
401511.jpg,Elliptical,0.997
401529.jpg,Irregular,0.659
401558.jpg,Spiral,0.7466
401568.jpg,Irregular,0.6523
401578.jpg,Elliptical,0.552
401596.jpg,Elliptical,0.973
401634.jpg,Elliptical,0.976
401657.jpg,Elliptical,0.513
401662.jpg,Spiral,0.538
401706.jpg,Irregular,0.8486
401720.jpg,Elliptical,0.912
401745.jpg,Irregular,0.5435
401765.jpg,Irregular,0.5835
401782.jpg,Elliptical,0.924
401784.jpg,Irregular,0.4153
401789.jpg,Elliptical,0.6274
401821.jpg,Elliptical,0.6216
401824.jpg,Spiral,0.9204
401837.jpg,Elliptical,0.8423
401931.jpg,Irregular,0.75
401953.jpg,Elliptical,0.9136
401959.jpg,Elliptical,0.986
402028.jpg,Irregular,0.581
402050.jpg,Spiral,0.5073
402227.jpg,Irregular,0.5923
402276.jpg,Elliptical,0.8496
402294.jpg,Elliptical,0.999
402416.jpg,Elliptical,0.866
402420.jpg,Elliptical,0.9746
402455.jpg,Elliptical,0.983
402482.jpg,Spiral,0.7485
402531.jpg,Irregular,0.7188
402562.jpg,Irregular,0.3862
402568.jpg,Elliptical,0.5684
402576.jpg,Elliptical,0.9795
402616.jpg,Elliptical,0.4758
402656.jpg,Elliptical,0.998
402674.jpg,Irregular,0.4104
402781.jpg,Irregular,0.5527
402786.jpg,Spiral,0.727
402858.jpg,Elliptical,0.964
402859.jpg,Elliptical,0.7476
402862.jpg,Irregular,0.4055
402887.jpg,Elliptical,0.9966
402891.jpg,Elliptical,0.847
402934.jpg,Irregular,0.536
402943.jpg,Spiral,0.6216
402960.jpg,Elliptical,0.7056
402987.jpg,Spiral,0.8086
402999.jpg,Irregular,0.6777
403009.jpg,Irregular,0.688
403032.jpg,Elliptical,0.4539
403091.jpg,Elliptical,0.569
403167.jpg,Irregular,0.557
403210.jpg,Spiral,0.5674
403241.jpg,Irregular,0.603
403243.jpg,Spiral,0.6504
403269.jpg,Spiral,0.819
403306.jpg,Irregular,0.8306
403341.jpg,Irregular,0.4543
403362.jpg,Spiral,0.629
403403.jpg,Elliptical,0.6353
403464.jpg,Irregular,0.838
403479.jpg,Elliptical,0.9375
403513.jpg,Irregular,0.885
403515.jpg,Spiral,0.6
403539.jpg,Spiral,0.8755
403554.jpg,Irregular,0.5884
403582.jpg,Spiral,0.8994
403586.jpg,Spiral,0.695
403597.jpg,Elliptical,0.949
403635.jpg,Spiral,0.496
403696.jpg,Elliptical,0.5205
403715.jpg,Spiral,0.8833
403719.jpg,Spiral,0.4937
403730.jpg,Spiral,0.701
403738.jpg,Elliptical,0.9634
403741.jpg,Irregular,0.813
403756.jpg,Elliptical,0.9897
403773.jpg,Elliptical,0.9375
403786.jpg,Irregular,0.522
403791.jpg,Spiral,0.478
403822.jpg,Elliptical,0.4841
403901.jpg,Irregular,0.6777
403916.jpg,Spiral,0.526
403925.jpg,Elliptical,0.9976
403951.jpg,Irregular,0.805
403953.jpg,Irregular,0.558
403988.jpg,Spiral,0.6836
403991.jpg,Elliptical,0.9966
403996.jpg,Spiral,0.851
404060.jpg,Spiral,0.4585
404138.jpg,Spiral,0.5757
404150.jpg,Elliptical,0.808
404176.jpg,Spiral,0.5635
404183.jpg,Spiral,0.687
404206.jpg,Elliptical,0.93
404294.jpg,Elliptical,0.897
404347.jpg,Spiral,0.4412
404413.jpg,Elliptical,0.851
404423.jpg,Elliptical,0.5654
404494.jpg,Irregular,0.6987
404589.jpg,Spiral,0.7065
404769.jpg,Irregular,0.3806
404833.jpg,Irregular,0.721
404909.jpg,Spiral,0.4905
404943.jpg,Elliptical,0.9956
404992.jpg,Irregular,0.563
405020.jpg,Irregular,0.525
405023.jpg,Elliptical,0.9355
405037.jpg,Spiral,0.8296
405039.jpg,Irregular,0.3867
405119.jpg,Spiral,0.771
405120.jpg,Irregular,0.8013
405145.jpg,Irregular,0.791
405285.jpg,Spiral,0.578
405299.jpg,Elliptical,0.74
405316.jpg,Spiral,0.95
405377.jpg,Irregular,0.6885
405390.jpg,Irregular,0.7573
405398.jpg,Irregular,0.5645
405467.jpg,Elliptical,0.3872
405474.jpg,Elliptical,0.999
405491.jpg,Irregular,0.5264
405513.jpg,Irregular,0.516
405526.jpg,Elliptical,0.635
405574.jpg,Irregular,0.5366
405620.jpg,Elliptical,0.8057
405637.jpg,Irregular,0.7
405659.jpg,Elliptical,0.6094
405776.jpg,Irregular,0.732
405820.jpg,Elliptical,0.6685
405829.jpg,Spiral,0.858
405838.jpg,Irregular,0.4539
405857.jpg,Spiral,0.4197
405878.jpg,Irregular,0.6196
405887.jpg,Irregular,0.7163
405890.jpg,Spiral,0.8086
405912.jpg,Elliptical,0.6104
405966.jpg,Spiral,0.507
405983.jpg,Spiral,0.927
406042.jpg,Spiral,0.5513
406113.jpg,Elliptical,0.747
406118.jpg,Elliptical,0.741
406191.jpg,Spiral,0.629
406217.jpg,Irregular,0.4111
406229.jpg,Elliptical,0.943
406311.jpg,Irregular,0.4924
406333.jpg,Irregular,0.596
406355.jpg,Elliptical,0.9917
406374.jpg,Elliptical,0.9272
406389.jpg,Spiral,0.846
406416.jpg,Irregular,0.752
406424.jpg,Elliptical,0.993
406438.jpg,Elliptical,0.4172
406478.jpg,Elliptical,0.6543
406479.jpg,Irregular,0.845
406487.jpg,Elliptical,0.9634
406530.jpg,Irregular,0.58
406585.jpg,Spiral,0.4915
406638.jpg,Irregular,0.466
406644.jpg,Elliptical,0.9956
406647.jpg,Spiral,0.631
406662.jpg,Elliptical,0.9614
406684.jpg,Irregular,0.606
406793.jpg,Irregular,0.49
406866.jpg,Irregular,0.685
406915.jpg,Elliptical,0.992
406951.jpg,Spiral,0.4868
406974.jpg,Spiral,0.3386
406977.jpg,Irregular,0.563
406986.jpg,Elliptical,0.966
407050.jpg,Elliptical,0.9795
407090.jpg,Spiral,0.4272
407112.jpg,Irregular,0.3525
407129.jpg,Elliptical,0.9893
407142.jpg,Irregular,0.4805
407173.jpg,Elliptical,0.8647
407208.jpg,Spiral,0.7515
407212.jpg,Elliptical,0.4587
407222.jpg,Spiral,0.739
407223.jpg,Irregular,0.732
407226.jpg,Elliptical,0.5186
407276.jpg,Elliptical,0.4548
407303.jpg,Elliptical,0.685
407363.jpg,Elliptical,0.996
407364.jpg,Elliptical,0.997
407371.jpg,Elliptical,0.945
407501.jpg,Elliptical,0.9946
407537.jpg,Irregular,0.4683
407564.jpg,Irregular,0.783
407676.jpg,Spiral,0.8887
407690.jpg,Elliptical,0.983
407717.jpg,Spiral,0.7104
407724.jpg,Elliptical,0.9937
407742.jpg,Elliptical,0.9985
407749.jpg,Irregular,0.6187
407780.jpg,Elliptical,0.9907
407783.jpg,Elliptical,0.713
407799.jpg,Elliptical,0.501
407849.jpg,Irregular,0.8677
407968.jpg,Elliptical,0.3992
407979.jpg,Elliptical,0.5728
408049.jpg,Elliptical,0.9985
408119.jpg,Elliptical,0.978
408157.jpg,Irregular,0.6064
408199.jpg,Irregular,0.641
408217.jpg,Elliptical,0.99
408247.jpg,Spiral,0.4932
408287.jpg,Elliptical,0.9575
408291.jpg,Elliptical,0.9414
408308.jpg,Elliptical,0.5454
408348.jpg,Elliptical,0.9814
408370.jpg,Spiral,0.7363
408406.jpg,Elliptical,0.7925
408429.jpg,Irregular,0.914
408463.jpg,Elliptical,0.992
408507.jpg,Spiral,0.8423
408557.jpg,Irregular,0.7236
408558.jpg,Irregular,0.7437
408588.jpg,Spiral,0.45
408608.jpg,Elliptical,0.7817
408660.jpg,Irregular,0.6123
408682.jpg,Irregular,0.5674
408686.jpg,Elliptical,0.7256
408694.jpg,Irregular,0.5996
408695.jpg,Elliptical,0.536
408722.jpg,Irregular,0.399
408724.jpg,Elliptical,0.8223
408728.jpg,Irregular,0.605
408831.jpg,Elliptical,0.987
408836.jpg,Spiral,0.74
408855.jpg,Irregular,0.506
408891.jpg,Irregular,0.511
408942.jpg,Elliptical,0.9185
408998.jpg,Irregular,0.4812
409078.jpg,Irregular,0.948
409092.jpg,Irregular,0.8535
409102.jpg,Irregular,0.8345
409115.jpg,Spiral,0.5063
409126.jpg,Spiral,0.4795
409129.jpg,Spiral,0.543
409165.jpg,Elliptical,0.6255
409195.jpg,Irregular,0.9146
409240.jpg,Irregular,0.86
409317.jpg,Irregular,0.6753
409328.jpg,Spiral,0.9106
409349.jpg,Elliptical,0.9805
409390.jpg,Spiral,0.565
409401.jpg,Spiral,0.4067
409442.jpg,Spiral,0.8457
409473.jpg,Elliptical,0.9995
409494.jpg,Elliptical,0.9995
409516.jpg,Irregular,0.6494
409528.jpg,Spiral,0.5654
409620.jpg,Elliptical,0.9937
409660.jpg,Elliptical,0.9023
409665.jpg,Irregular,0.87
409689.jpg,Irregular,0.612
409714.jpg,Spiral,0.5703
409760.jpg,Irregular,0.6587
409796.jpg,Spiral,0.383
409896.jpg,Spiral,0.477
409925.jpg,Elliptical,0.998
409951.jpg,Spiral,0.832
409981.jpg,Elliptical,0.917
409988.jpg,Irregular,0.8354
410181.jpg,Spiral,0.759
410198.jpg,Spiral,0.6597
410199.jpg,Irregular,0.884
410206.jpg,Spiral,0.9004
410228.jpg,Irregular,0.675
410346.jpg,Spiral,0.676
410410.jpg,Spiral,0.741
410448.jpg,Spiral,0.9175
410489.jpg,Irregular,0.569
410498.jpg,Irregular,0.436
410528.jpg,Elliptical,0.9917
410584.jpg,Elliptical,0.9995
410594.jpg,Irregular,0.6094
410626.jpg,Elliptical,0.6226
410644.jpg,Spiral,0.6836
410689.jpg,Elliptical,0.9995
410707.jpg,Irregular,0.622
410778.jpg,Irregular,0.876
410970.jpg,Irregular,0.5425
411003.jpg,Elliptical,0.4963
411069.jpg,Irregular,0.79
411078.jpg,Elliptical,0.982
411116.jpg,Irregular,0.7314
411123.jpg,Elliptical,0.533
411147.jpg,Spiral,0.5327
411213.jpg,Elliptical,0.3774
411240.jpg,Elliptical,0.9805
411243.jpg,Spiral,0.49
411270.jpg,Irregular,0.558
411273.jpg,Spiral,0.8364
411274.jpg,Elliptical,0.928
411282.jpg,Elliptical,0.991
411286.jpg,Spiral,0.6665
411295.jpg,Irregular,0.6675
411301.jpg,Elliptical,0.993
411384.jpg,Irregular,0.621
411399.jpg,Elliptical,0.8916
411410.jpg,Elliptical,0.999
411437.jpg,Elliptical,0.555
411441.jpg,Irregular,0.795
411552.jpg,Irregular,0.4531
411593.jpg,Spiral,0.4646
411598.jpg,Irregular,0.7603
411603.jpg,Elliptical,0.665
411647.jpg,Elliptical,0.873
411653.jpg,Elliptical,0.6934
411710.jpg,Elliptical,0.8823
411717.jpg,Irregular,0.4504
411756.jpg,Elliptical,0.4648
411791.jpg,Elliptical,0.4978
411841.jpg,Spiral,0.5103
411864.jpg,Irregular,0.6973
411876.jpg,Elliptical,0.4773
411887.jpg,Elliptical,0.7144
411896.jpg,Irregular,0.673
411949.jpg,Irregular,0.601
411960.jpg,Elliptical,0.5635
411983.jpg,Irregular,0.726
412072.jpg,Irregular,0.6274
412134.jpg,Elliptical,0.9937
412193.jpg,Spiral,0.785
412198.jpg,Irregular,0.8433
412243.jpg,Spiral,0.4688
412246.jpg,Elliptical,0.8696
412275.jpg,Elliptical,0.997
412347.jpg,Spiral,0.772
412359.jpg,Elliptical,0.9136
412382.jpg,Spiral,0.59
412413.jpg,Irregular,0.687
412418.jpg,Elliptical,0.9946
412489.jpg,Elliptical,0.62
412570.jpg,Spiral,0.623
412585.jpg,Spiral,0.504
412644.jpg,Elliptical,0.941
412726.jpg,Spiral,0.5786
412735.jpg,Spiral,0.8677
412738.jpg,Spiral,0.6113
412781.jpg,Elliptical,0.7065
412803.jpg,Irregular,0.526
412819.jpg,Spiral,0.5435
412840.jpg,Elliptical,0.6147
412866.jpg,Irregular,0.654
412963.jpg,Spiral,0.524
412978.jpg,Irregular,0.4329
413047.jpg,Spiral,0.5054
413151.jpg,Irregular,0.7803
413256.jpg,Irregular,0.5635
413265.jpg,Irregular,0.686
413385.jpg,Spiral,0.633
413473.jpg,Irregular,0.611
413505.jpg,Elliptical,0.999
413545.jpg,Elliptical,0.998
413547.jpg,Irregular,0.599
413561.jpg,Spiral,0.616
413582.jpg,Elliptical,0.7134
413619.jpg,Elliptical,0.8135
413625.jpg,Elliptical,0.966
413632.jpg,Irregular,0.7495
413639.jpg,Spiral,0.829
413673.jpg,Irregular,0.6
413688.jpg,Elliptical,0.943
413715.jpg,Elliptical,0.9844
413755.jpg,Irregular,0.467
413885.jpg,Elliptical,0.8438
413948.jpg,Spiral,0.858
413965.jpg,Elliptical,0.73
414081.jpg,Spiral,0.817
414094.jpg,Irregular,0.8296
414101.jpg,Irregular,0.695
414150.jpg,Elliptical,0.919
414157.jpg,Elliptical,0.9966
414205.jpg,Elliptical,0.999
414219.jpg,Elliptical,0.929
414246.jpg,Spiral,0.735
414247.jpg,Irregular,0.635
414303.jpg,Irregular,0.599
414317.jpg,Elliptical,0.7734
414320.jpg,Irregular,0.8247
414322.jpg,Elliptical,0.9927
414397.jpg,Elliptical,0.9434
414445.jpg,Elliptical,0.966
414449.jpg,Irregular,0.7505
414455.jpg,Elliptical,0.994
414571.jpg,Elliptical,0.926
414574.jpg,Irregular,0.8125
414726.jpg,Spiral,0.8896
414729.jpg,Irregular,0.4714
414750.jpg,Irregular,0.8926
414988.jpg,Spiral,0.471
415007.jpg,Elliptical,0.7495
415047.jpg,Irregular,0.769
415071.jpg,Elliptical,0.9995
415086.jpg,Irregular,0.524
415126.jpg,Irregular,0.3843
415167.jpg,Irregular,0.682
415183.jpg,Irregular,0.8613
415232.jpg,Irregular,0.4744
415291.jpg,Spiral,0.4885
415304.jpg,Irregular,0.854
